nu,[0](Z)-HFC-1234ze-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1283.583595,0.15063433523406475
1283.64386,0.14848074387838514
1283.704125,0.14747449992683775
1283.76439,0.14955366310853097
1283.824655,0.15063433523406475
1283.88492,0.14919516468725522
1283.945185,0.14883752563054062
1284.00545,0.15099629181278182
1284.065715,0.15208738834782706
1284.125979,0.15135911813055725
1284.186244,0.15135911813055725
1284.246509,0.1535544579429456
1284.306774,0.15429329112214263
1284.367039,0.1528191626652523
1284.427304,0.15208738834782706
1284.487569,0.15392343123284938
1284.547834,0.15460218649679647
1284.608099,0.15392343123284938
1284.668364,0.15392343123284938
1284.728629,0.15571933916307668
1284.788894,0.1568445643547723
1284.849159,0.15609351440775757
1284.909424,0.156468588751513
1284.969689,0.15759922800748807
1285.029954,0.15797792040380929
1285.090219,0.15759922800748807
1285.150484,0.15911946606361901
1285.210749,0.16136280532223177
1285.271014,0.16213920866510756
1285.331279,0.16213920866510756
1285.391544,0.16331082372032243
1285.451809,0.16488615712986132
1285.512074,0.1644909048452123
1285.572339,0.16331082372032243
1285.632604,0.16488615712986132
1285.692869,0.16727769554346833
1285.753134,0.1668767104487505
1285.813399,0.16647668656434622
1285.873664,0.16843590286278604
1285.933929,0.17128952937661712
1285.994194,0.17128952937661712
1286.054459,0.17046930973756416
1286.114724,0.17209648502499056
1286.174989,0.17417408350504887
1286.235254,0.17417408350504887
1286.295519,0.17375656692494085
1286.355783,0.17580145804396674
1286.416048,0.17877987115731056
1286.476313,0.17792378402855116
1286.536578,0.1762238882567611
1286.596843,0.17835131394090015
1286.657108,0.18180874428829266
1286.717373,0.18217272563689074
1286.777638,0.18093815340536176
1286.837903,0.18217272563689074
1286.898168,0.18525908021533122
1286.958433,0.1865977590536118
1287.018698,0.1870461315070659
1287.078963,0.18885042110266978
1287.139228,0.19059586169237006
1287.199493,0.19013898010152055
1287.259758,0.19013898010152055
1287.320023,0.1924343927940075
1287.380288,0.19522549576151466
1287.440553,0.19475751637158503
1287.500818,0.19475751637158503
1287.561083,0.1975230485363839
1287.621348,0.2003679204860709
1287.681613,0.1998876140751445
1287.741878,0.19940845901742782
1287.802143,0.20278681990167408
1287.862408,0.20616055923821425
1287.922673,0.20616055923821425
1287.982938,0.20572807632980528
1288.043203,0.2086493890621301
1288.103468,0.21165451073608427
1288.163733,0.21216309161478653
1288.223998,0.21216309161478653
1288.284263,0.21569282282853033
1288.344528,0.21934707199753312
1288.404793,0.21934707199753312
1288.465058,0.21987413719557358
1288.525323,0.22306323114023852
1288.585588,0.22566583051408473
1288.645852,0.2262080789451566
1288.706117,0.2267516303353886
1288.766382,0.23004047667479355
1288.826647,0.23328369288938433
1288.886912,0.23272448334632206
1288.947177,0.23272448334632206
1289.007442,0.23553400053548756
1289.067707,0.2383774350277349
1289.127972,0.23895022794836562
1289.188237,0.24067687807091295
1289.248502,0.24524440359047078
1289.308767,0.24820506487340388
1289.369032,0.24761008697677306
1289.429297,0.24761008697677306
1289.489562,0.2505993074729113
1289.549827,0.253548538729919
1289.610092,0.253548538729919
1289.670357,0.253548538729919
1289.730622,0.2566094499310385
1289.790887,0.259681343903531
1289.851152,0.2609308106755455
1289.911417,0.2628162921002657
1289.971682,0.26654825029514073
1290.031947,0.26911943543999783
1290.092212,0.26911943543999783
1290.152477,0.27041431395237375
1290.212742,0.27367883366392903
1290.273007,0.27488567363294764
1290.333272,0.27488567363294764
1290.393537,0.27687199265067797
1290.453802,0.2808877937197423
1290.514067,0.28291748395110317
1290.574332,0.28223929614052334
1290.634597,0.28359730136717276
1290.694862,0.28690618448156935
1290.755127,0.28897936349817077
1290.815392,0.2882866446209329
1290.875657,0.2910675232696927
1290.935921,0.29671001429404525
1290.996186,0.2987345179024321
1291.056451,0.2987345179024321
1291.116716,0.3023409272968187
1291.176981,0.3082019589550503
1291.237246,0.3096848845322038
1291.297511,0.3082019589550503
1291.357776,0.3096848845322038
1291.418041,0.314082370827376
1291.478306,0.31559359023237926
1291.538571,0.314082370827376
1291.598836,0.31559359023237926
1291.659101,0.3209082571412352
1291.719366,0.32245231956072123
1291.779631,0.3209082571412352
1291.839896,0.323906624731239
1291.900161,0.3301857183320765
1291.960426,0.33177441961283904
1292.020691,0.3286046245448707
1292.080956,0.3293942227826566
1292.141221,0.33577969624478055
1292.201486,0.33969741958595956
1292.261751,0.33888312332532816
1292.322016,0.34133188678306947
1292.382281,0.34711470211866713
1292.442546,0.3511646771045441
1292.502811,0.35046304961170366
1292.563076,0.35200848449343414
1292.623341,0.35625803260154915
1292.683606,0.3579721818250076
1292.743871,0.35625803260154915
1292.804136,0.35711407872423795
1292.864401,0.36316427459215833
1292.924666,0.3649116534645282
1292.984931,0.36403691560152307
1293.045196,0.3656422070815564
1293.105461,0.36918404217457024
1293.165726,0.3700711479769413
1293.22599,0.36740150862138576
1293.286255,0.3700711479769413
1293.34652,0.3772376193614781
1293.406785,0.37995973211315504
1293.46705,0.3772376193614781
1293.527315,0.3772376193614781
1293.58758,0.38257139099768733
1293.647845,0.3853358451052264
1293.70811,0.3853358451052264
1293.768375,0.3871860314620346
1293.82864,0.39185633449581675
1293.888905,0.39468393458183665
1293.94917,0.39374176631774155
1294.009435,0.3965829715103083
1294.0697,0.40219026753880527
1294.129965,0.4031566834160716
1294.19023,0.39930889047871804
1294.250495,0.3973968004916006
1294.31076,0.4031566834160716
1294.371025,0.4080196271398878
1294.43129,0.4090000502821913
1294.491555,0.4099828292659151
1294.55182,0.4119513578802886
1294.612085,0.41378862631324453
1294.67235,0.4147829116815814
1294.732615,0.4167786556112573
1294.79288,0.421805909854823
1294.853145,0.4238312068770125
1294.91341,0.4238312068770125
1294.973675,0.4248496233844864
1295.03394,0.4268938036846276
1295.094205,0.4279153000773825
1295.15447,0.4289435301801411
1295.214735,0.4318918799311194
1295.275,0.4350127230197119
1295.335265,0.43605364683620135
1295.39553,0.4371014324283818
1295.455794,0.44025991965121536
1295.516059,0.443436795656751
1295.576324,0.443436795656751
1295.636589,0.44556595316922387
1295.696854,0.452956130659424
1295.757119,0.45951669724051214
1295.817384,0.45841976369184745
1295.877649,0.45622462138234104
1295.937914,0.45841976369184745
1295.998179,0.46394466051505473
1296.058444,0.4672971164294579
1296.118709,0.46825605809751875
1296.178974,0.47050909012743874
1296.239239,0.47276823500162074
1296.299504,0.47276823500162074
1296.359769,0.47504297754422675
1296.420034,0.4784708449688927
1296.480299,0.48192826683533835
1296.540564,0.48308145290149773
1296.600829,0.485405817888615
1296.661094,0.4887422620161072
1296.721359,0.49109386420396095
1296.781624,0.4899166521493986
1296.841889,0.49109386420396095
1296.902154,0.4958261092085644
1296.962419,0.4994039458431386
1297.022684,0.4982068135065424
1297.082949,0.4994039458431386
1297.143214,0.5078597257236234
1297.203479,0.5138057516667975
1297.263744,0.5113505071214459
1297.324009,0.5089019060311919
1297.384274,0.5113505071214459
1297.444539,0.5162779477989005
1297.504804,0.5175185029443259
1297.565069,0.5175185029443259
1297.625334,0.5212528699421826
1297.685599,0.5262757310889361
1297.745863,0.5275403097309223
1297.806128,0.528807927006551
1297.866393,0.5311663659163903
1297.926658,0.5362847548129726
1297.986923,0.5375733839609593
1298.047188,0.538865109533124
1298.107453,0.5414524651775123
1298.167718,0.5440576845348026
1298.227983,0.5427535117252934
1298.288248,0.5414524651775123
1298.348513,0.5440576845348026
1298.408778,0.5479835558814271
1298.469043,0.5506201998327868
1298.529308,0.5530759196461795
1298.589573,0.5557370657016157
1298.649838,0.5597472144128882
1298.710103,0.5624348352831587
1298.770368,0.5651410121210714
1298.830633,0.5664989794591433
1298.890898,0.5664989794591433
1298.951163,0.5664989794591433
1299.011428,0.5678602098329032
1299.071693,0.5705867851727089
1299.131958,0.5719578380624858
1299.192223,0.5733321854309914
1299.252488,0.5772729927569193
1299.312753,0.5814385427819729
1299.373018,0.5814385427819729
1299.433283,0.5814385427819729
1299.493548,0.5870413609805346
1299.553813,0.5898659330630629
1299.614078,0.5884519522793628
1299.674343,0.5842361566892873
1299.734608,0.585640007412361
1299.794873,0.5941223526133946
1299.855138,0.5969809951594579
1299.915403,0.5969809951594579
1299.975668,0.5996434802235315
1300.035932,0.6039704536752761
1300.096197,0.6054217235913866
1300.156462,0.6039704536752761
1300.216727,0.6054217235913866
1300.276992,0.6127244222495216
1300.337257,0.6156725693689657
1300.397522,0.6156725693689657
1300.457787,0.6171457866030887
1300.518052,0.6201152072871398
1300.578317,0.6201152072871398
1300.638582,0.618628715293559
1300.698847,0.6216052711460289
1300.759112,0.6243775784114113
1300.819377,0.6273817951398404
1300.879642,0.6273817951398404
1300.939907,0.6334273285550097
1301.000172,0.6395311175245433
1301.060437,0.6364687237851937
1301.120702,0.630394162799435
1301.180967,0.630394162799435
1301.241232,0.6364687237851937
1301.301497,0.6395311175245433
1301.361762,0.6379980832195069
1301.422027,0.6395311175245433
1301.482292,0.6456937234066178
1301.542557,0.6488005035863853
1301.602822,0.6456937234066178
1301.663087,0.6472452494292885
1301.723352,0.654823202257147
1301.783617,0.6595549431394718
1301.843882,0.6563966653430049
1301.904147,0.6516940993027796
1301.964412,0.6532600435225168
1302.024677,0.6563966653430049
1302.084942,0.6579739092754701
1302.145207,0.6595549431394718
1302.205472,0.6627217898599704
1302.265737,0.6643142323222168
1302.326001,0.6643142323222168
1302.386266,0.6675106057966674
1302.446531,0.6707156515549527
1302.506796,0.6723273023260176
1302.567061,0.6723273023260176
1302.627326,0.6755622309949272
1302.687591,0.6802057180634645
1302.747856,0.6802057180634645
1302.808121,0.6755622309949272
1302.868386,0.6739428257042026
1302.928651,0.6802057180634645
1302.988916,0.6851140213817768
1303.049181,0.6851140213817768
1303.109446,0.6851140213817768
1303.169711,0.6884104738411254
1303.229976,0.6900577425756299
1303.290241,0.6917158701149575
1303.350506,0.6933779819396093
1303.410771,0.6950440876233542
1303.471036,0.6967141967629655
1303.531301,0.698381335130006
1303.591566,0.7000594632825996
1303.651831,0.7017416237796373
1303.712096,0.7017416237796373
1303.772361,0.7017416237796373
1303.832626,0.7065650552948601
1303.892891,0.7100357202507275
1303.953156,0.7082628479638302
1304.013421,0.7017416237796373
1304.073686,0.7017416237796373
1304.133951,0.7082628479638302
1304.194216,0.7151378197270172
1304.254481,0.7168275380649572
1304.314746,0.7168275380649572
1304.375011,0.7168275380649572
1304.435276,0.7168275380649572
1304.495541,0.7185212488474062
1304.555806,0.721956782437995
1304.61607,0.7236843227363549
1304.676335,0.721956782437995
1304.7366,0.7202477708423034
1304.796865,0.7236843227363549
1304.85713,0.7271372716112768
1304.917395,0.728862630687904
1304.97766,0.728862630687904
1305.037925,0.728862630687904
1305.09819,0.73058477783065
1305.158455,0.7340706511698801
1305.21872,0.7358345365484773
1305.278985,0.7375731568197001
1305.33925,0.7375731568197001
1305.399515,0.7393454583071478
1305.45978,0.7410997850994281
1305.520045,0.7446358291849047
1305.58031,0.7463952450358817
1305.640575,0.7446358291849047
1305.70084,0.7446358291849047
1305.761105,0.7481887449630005
1305.82137,0.7517360605143121
1305.881635,0.7535348584061794
1305.9419,0.7535348584061794
1306.002165,0.7553228539584155
1306.06243,0.7571378058790437
1306.122695,0.7553228539584155
1306.18296,0.7553228539584155
1306.243225,0.7589267612379279
1306.30349,0.7607503729235882
1306.363755,0.7607503729235882
1306.42402,0.7589267612379279
1306.484285,0.7607503729235882
1306.54455,0.766186244316964
1306.604815,0.7716686738745262
1306.66508,0.7753505727295305
1306.725345,0.773515167686245
1306.78561,0.7698419845992622
1306.845874,0.7698419845992622
1306.906139,0.7716686738745262
1306.966404,0.7771825609770174
1307.026669,0.7771825609770174
1307.086934,0.773515167686245
1307.147199,0.773515167686245
1307.207464,0.7771825609770174
1307.267729,0.7808907684995842
1307.327994,0.7790500392008415
1307.388259,0.7808907684995842
1307.448524,0.7846166691662343
1307.508789,0.7883682310399861
1307.569054,0.7883682310399861
1307.629319,0.7864784159706845
1307.689584,0.7846166691662343
1307.749849,0.7808907684995842
1307.810114,0.7808907684995842
1307.870379,0.7864784159706845
1307.930644,0.7959093353014159
1307.990909,0.7996829039116847
1308.051174,0.7940014432829028
1308.111439,0.7883682310399861
1308.171704,0.7902309772411954
1308.231969,0.7921298092735738
1308.292234,0.7940014432829028
1308.352499,0.7940014432829028
1308.412764,0.7996829039116847
1308.473029,0.8034984683734316
1308.533294,0.8034984683734316
1308.593559,0.7996829039116847
1308.653824,0.7996829039116847
1308.714089,0.8015964318070135
1308.774354,0.8034984683734316
1308.834619,0.8034984683734316
1308.894884,0.8034984683734316
1308.955149,0.8034984683734316
1309.015414,0.8034984683734316
1309.075679,0.8034984683734316
1309.135943,0.8054211263739536
1309.196208,0.8092721625662253
1309.256473,0.8111843003049264
1309.316738,0.8111843003049264
1309.377003,0.8111843003049264
1309.437268,0.8111843003049264
1309.497533,0.8131009560178035
1309.557798,0.8150547419175087
1309.618063,0.8131009560178035
1309.678328,0.8131009560178035
1309.738593,0.8169805426594814
1309.798858,0.8248035848190286
1309.859123,0.8228264297505794
1309.919388,0.8169805426594814
1309.979653,0.8150547419175087
1310.039918,0.8189436507492801
1310.100183,0.8208868489818991
1310.160448,0.8150547419175087
1310.220713,0.8131009560178035
1310.280978,0.8208868489818991
1310.341243,0.826752420000196
1310.401508,0.8248035848190286
1310.461773,0.8208868489818991
1310.522038,0.8228264297505794
1310.582303,0.8287390087611471
1310.642568,0.8287390087611471
1310.702833,0.826752420000196
1310.763098,0.8287390087611471
1310.823363,0.8326932099756844
1310.883628,0.830697142510813
1310.943893,0.826752420000196
1311.004158,0.8287390087611471
1311.064423,0.8326932099756844
1311.124688,0.8366411784436737
1311.184953,0.838643142253956
1311.245218,0.8406330836502107
1311.305483,0.838643142253956
1311.365748,0.8366411784436737
1311.426012,0.8366411784436737
1311.486277,0.8426530260122334
1311.546542,0.8466736158284073
1311.606807,0.8406330836502107
1311.667072,0.8346606866605438
1311.727337,0.8366411784436737
1311.787602,0.8406330836502107
1311.847867,0.8426530260122334
1311.908132,0.8406330836502107
1311.968397,0.8426530260122334
1312.028662,0.8446440356208667
1312.088927,0.8406330836502107
1312.149192,0.8366411784436737
1312.209457,0.8406330836502107
1312.269722,0.8506793614179112
1312.329987,0.8506793614179112
1312.390252,0.8466736158284073
1312.450517,0.8466736158284073
1312.510782,0.8506793614179112
1312.571047,0.8527234438030169
1312.631312,0.8506793614179112
1312.691577,0.8466736158284073
1312.751842,0.8486741252343584
1312.812107,0.8486741252343584
1312.872372,0.8486741252343584
1312.932637,0.8506793614179112
1312.992902,0.8527234438030169
1313.053167,0.8547467950890238
1313.113432,0.8547467950890238
1313.173697,0.8567920830748557
1313.233962,0.8588250884715393
1313.294227,0.8567920830748557
1313.354492,0.8527234438030169
1313.414757,0.8527234438030169
1313.475022,0.8608543092189851
1313.535287,0.8670401449381754
1313.595552,0.8629228408061201
1313.655817,0.8588250884715393
1313.716081,0.8567920830748557
1313.776346,0.8567920830748557
1313.836611,0.8567920830748557
1313.896876,0.8588250884715393
1313.957141,0.8629228408061201
1314.017406,0.8649617436694788
1314.077671,0.8649617436694788
1314.137936,0.8649617436694788
