nu,[0]3-3-4-4-5-5-6-6-7-7-7-Undecafluoroheptan-1-ol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1027.638252,0.5410844026566315
1027.698517,0.5311663659163903
1027.758782,0.5282635352516168
1027.819047,0.5282635352516168
1027.879312,0.5225053792399968
1027.939577,0.5185805040545781
1027.999842,0.5244789423486874
1028.060107,0.533172642571139
1028.120372,0.5311663659163903
1028.180637,0.5225053792399968
1028.240902,0.5196498809729893
1028.301167,0.5253765685918125
1028.361432,0.5322616964332652
1028.421697,0.5322616964332652
1028.481962,0.5233996278031127
1028.542227,0.5118723507337082
1028.602492,0.5101247374163699
1028.662757,0.5233996278031127
1028.723022,0.5372025862659424
1028.783287,0.533172642571139
1028.843552,0.5196498809729893
1028.903817,0.5157464552783041
1028.964082,0.5244789423486874
1029.024347,0.5262757310889361
1029.084612,0.5205392424568066
1029.144876,0.5205392424568066
1029.205141,0.5273609765139882
1029.265406,0.5244789423486874
1029.325671,0.5148652824572599
1029.385936,0.5148652824572599
1029.446201,0.5262757310889361
1029.506466,0.5282635352516168
1029.566731,0.5157464552783041
1029.626996,0.5109977969705279
1029.687261,0.5196498809729893
1029.747526,0.5253765685918125
1029.807791,0.5157464552783041
1029.868056,0.5129278946131399
1029.928321,0.5242954068394531
1029.988586,0.5311663659163903
1030.048851,0.5166291361939256
1030.109116,0.5007741890306459
1030.169381,0.5054278402345421
1030.229646,0.5176944891512868
1030.289911,0.5185805040545781
1030.350176,0.5138057516667975
1030.410441,0.5185805040545781
1030.470706,0.5253765685918125
1030.530971,0.5176944891512868
1030.591236,0.5007741890306459
1030.651501,0.49328410156344665
1030.711766,0.49786814803266893
1030.772031,0.5054278402345421
1030.832296,0.5090749620971066
1030.892561,0.5109977969705279
1030.952826,0.5071644342827684
1031.013091,0.49974865347622743
1031.073356,0.49786814803266893
1031.133621,0.5052560239792809
1031.193886,0.5118723507337082
1031.254151,0.5109977969705279
1031.314416,0.5082051877809032
1031.374681,0.5082051877809032
1031.434945,0.5052560239792809
1031.49521,0.4988898245968145
1031.555475,0.49974865347622743
1031.61574,0.5099513244875168
1031.676005,0.5157464552783041
1031.73627,0.5082051877809032
1031.796535,0.49786814803266893
1031.8568,0.49701752099292856
1031.917065,0.49974865347622743
1031.97733,0.4959947187476927
1032.037595,0.49159503549935807
1032.09786,0.4943013141819442
1032.158125,0.49974865347622743
1032.21839,0.4959947187476927
1032.278655,0.4879072269065555
1032.33892,0.48524080796380964
1032.399185,0.4887422620161072
1032.45945,0.4914279215982613
1032.519715,0.49058829793515557
1032.57998,0.49328410156344665
1032.640245,0.49786814803266893
1032.70051,0.4988898245968145
1032.760775,0.49328410156344665
1032.82104,0.4879072269065555
1032.881305,0.48524080796380964
1032.94157,0.4842422407767335
1033.001835,0.4815958510278642
1033.0621,0.4797836528095129
1033.122365,0.47814559539170304
1033.18263,0.4737431413745288
1033.242895,0.47099396415752864
1033.30316,0.47099396415752864
1033.363425,0.4719604921367441
1033.42369,0.4701845508341831
1033.483955,0.46841997640188276
1033.54422,0.4719604921367441
1033.604485,0.4789639238312325
1033.664749,0.48077302583864523
1033.725014,0.4737431413745288
1033.785279,0.46665735771473277
1033.845544,0.4676149865322163
1033.905809,0.46938122229390966
1033.966074,0.46157071877340977
1034.026339,0.44986398385813015
1034.086604,0.44893821791768274
1034.146869,0.4623606799268047
1034.207134,0.4701845508341831
1034.267399,0.4565395250003493
1034.327664,0.4390508680800392
1034.387929,0.4375518788438638
1034.448194,0.44817118956119395
1034.508459,0.44986398385813015
1034.568724,0.4390508680800392
1034.628989,0.4342651442381732
1034.689254,0.44313092980360236
1034.749519,0.4514051525792612
1034.809784,0.44817118956119395
1034.870049,0.4390508680800392
1034.930314,0.4326353731855038
1034.990579,0.42953158554243426
1035.050844,0.42865194772888765
1035.111109,0.4342651442381732
1035.171374,0.4390508680800392
1035.231639,0.4326353731855038
1035.291904,0.41935393584958236
1035.352169,0.4169203844467019
1035.412434,0.4279153000773825
1035.472699,0.4359054137973216
1035.532964,0.4302667129084776
1035.593229,0.42079478950093385
1035.653494,0.41620805980044623
1035.713759,0.41393347767996463
1035.774024,0.41012224712755896
1035.834289,0.41012224712755896
1035.894554,0.41620805980044623
1035.954818,0.41935393584958236
1036.015083,0.4116713261784991
1036.075348,0.40178024261417644
1036.135613,0.3982162816764378
1036.195878,0.39889781406222197
1036.256143,0.39889781406222197
1036.316408,0.3982162816764378
1036.376673,0.3967178326457157
1036.436938,0.39226015445192375
1036.497203,0.38652450911104114
1036.557468,0.3844121479569264
1036.617733,0.3844121479569264
1036.677998,0.38022199479853436
1036.738263,0.3724844451578181
1036.798528,0.3690548503696938
1036.858793,0.3704488131243594
1036.919058,0.3698158869600155
1036.979323,0.3636730606437217
1037.039588,0.36106401843010855
1037.099853,0.36502114338323416
1037.160118,0.36842430584477837
1037.220383,0.3636730606437217
1037.280648,0.35640056431903283
1037.340913,0.3537021868527578
1037.401178,0.35575962032590724
1037.461443,0.3577216889804542
1037.521708,0.3570069605691474
1037.581973,0.35444574190469663
1037.642238,0.35176216477624783
1037.702503,0.35046304961170366
1037.762768,0.3479487778943264
1037.823033,0.3402753963403008
1037.883298,0.3309791157521469
1037.943563,0.3273582964946434
1038.003828,0.3297237817574635
1038.064093,0.3309791157521469
1038.124358,0.3273582964946434
1038.184623,0.32491229324873516
1038.244887,0.3273582964946434
1038.305152,0.3291637275094663
1038.365417,0.3255627680932522
1038.425682,0.32081199910352043
1038.485947,0.3225813262881709
1038.546212,0.3255627680932522
1038.606477,0.32436041158254014
1038.666742,0.3201390008009476
1038.727007,0.3166684346392278
1038.787272,0.31201625286918006
1038.847537,0.3074631611655286
1038.907802,0.3074631611655286
1038.968067,0.31201625286918006
1039.028332,0.3113928439801337
1039.088597,0.30349200848967905
1039.148862,0.29906330667279557
1039.209127,0.3018273843555924
1039.269392,0.30285534400353536
1039.329657,0.29629491091419974
1039.389922,0.292468005850656
1039.450187,0.29629491091419974
1039.510452,0.29520064538342344
1039.570717,0.28339885272134513
1039.630982,0.27469332099268307
1039.691247,0.27820417289019095
1039.751512,0.28496184068819114
1039.811777,0.2813657090820259
1039.872042,0.27620829662212465
1039.932307,0.27878901552309526
1039.992572,0.282323980631404
1040.052837,0.2766782500736356
1040.113102,0.2686623210570637
1040.173367,0.2701170217477157
1040.233632,0.27620829662212465
1040.293897,0.27516069679524313
1040.354162,0.2676433415243308
1040.414427,0.2637377607520916
1040.474692,0.26318449258940907
1040.534956,0.26229118479840274
1040.595221,0.2627374590381861
1040.655486,0.26471539798042587
1040.715751,0.26318449258940907
1040.776016,0.2565068266770852
1040.836281,0.2541577860271889
1040.896546,0.2584378602011675
1040.956811,0.2603053276098348
1041.017076,0.2550999116931634
1041.077341,0.25223350837065794
1041.137606,0.25607113551415156
1041.197871,0.2565068266770852
1041.258136,0.24770915082301215
1041.318401,0.2413275836989987
1041.378666,0.24625196974437535
1041.438931,0.25042394934018714
1041.499196,0.24399684112054812
1041.559461,0.23733087842657952
1041.619726,0.23952439722296998
1041.679991,0.24399684112054812
1041.740256,0.2413275836989987
1041.800521,0.23690406709085288
1041.860786,0.23690406709085288
1041.921051,0.23690406709085288
1041.981316,0.23130918504632592
1042.041581,0.22791101757458831
1042.101846,0.23344704864225005
1042.162111,0.24043632149117827
1042.222376,0.24043632149117827
1042.282641,0.23733087842657952
1042.342906,0.23650167230927283
1042.403171,0.23513393288842685
1042.463436,0.2304318780820744
1042.523701,0.2304318780820744
1042.583966,0.2356282329809344
1042.644231,0.2356282329809344
1042.704496,0.22706930493819327
1042.764761,0.22252852129397815
1042.825025,0.22877872704522242
1042.88529,0.23344704864225005
1042.945555,0.22668361504909104
1043.00582,0.22046859952901593
1043.066085,0.22668361504909104
1043.12635,0.23650167230927283
1043.186615,0.23513393288842685
1043.24688,0.2262080789451566
1043.307145,0.22252852129397815
1043.36741,0.2245852300434986
1043.427675,0.22496734964420603
1043.48794,0.22252852129397815
1043.548205,0.2212194685213646
1043.60847,0.22084371490594537
1043.668735,0.22046859952901593
1043.729,0.22046859952901593
1043.789265,0.22206170173135772
1043.84953,0.22168451753581914
1043.909795,0.21882127023923378
1043.97006,0.21882127023923378
1044.030325,0.2212194685213646
1044.09059,0.22168451753581914
1044.150855,0.21963240861974942
1044.21112,0.22002810297334574
1044.271385,0.22168451753581914
1044.33165,0.22084371490594537
1044.391915,0.21882127023923378
1044.45218,0.22084371490594537
1044.512445,0.22451786457981035
1044.57271,0.22290714151618243
1044.632975,0.21799132730260207
1044.69324,0.21882127023923378
1044.753505,0.22243952768536882
1044.81377,0.22084371490594537
1044.874035,0.2148102926780192
1044.9343,0.2144454254055204
1044.994565,0.22002810297334574
1045.054829,0.22168451753581914
1045.115094,0.21882127023923378
1045.175359,0.21963240861974942
1045.235624,0.22290714151618243
1045.295889,0.22002810297334574
1045.356154,0.2148102926780192
1045.416419,0.21679566608484774
1045.476684,0.2253501194007105
1045.536949,0.2274556510577448
1045.597214,0.2212194685213646
1045.657479,0.21882127023923378
1045.717744,0.22373342562273715
1045.778009,0.22784265452428615
1045.838274,0.22829879582258594
1045.898539,0.22871010372112216
1045.958804,0.22871010372112216
1046.019069,0.22451786457981035
1046.079334,0.22002810297334574
1046.139599,0.22168451753581914
1046.199864,0.2262080789451566
1046.260129,0.2257335404192169
1046.320394,0.2253501194007105
1046.380659,0.2320969747590912
1046.440924,0.23952439722296998
1046.501189,0.23473454477859584
1046.561454,0.2253501194007105
1046.621719,0.22784265452428615
1046.681984,0.23773468405744103
1046.742249,0.23733087842657952
1046.802514,0.22706930493819327
1046.862779,0.22496734964420603
1046.923044,0.23473454477859584
1046.983309,0.24043632149117827
1047.043574,0.23513393288842685
1047.103839,0.23256163321217632
1047.164104,0.2386159316912196
1047.224369,0.24307141255216874
1047.284634,0.2386159316912196
1047.344898,0.23473454477859584
1047.405163,0.23821062921206215
1047.465428,0.24307141255216874
1047.525693,0.24399684112054812
1047.585958,0.24348498539081817
1047.646223,0.24534252097407544
1047.706488,0.24897569443318332
1047.766753,0.2508500321218149
1047.827018,0.25223350837065794
1047.887283,0.2508500321218149
1047.947548,0.24625196974437535
1048.007813,0.24348498539081817
1048.068078,0.24575995798065423
1048.128343,0.24939931308755448
1048.188608,0.24897569443318332
1048.248873,0.2480313821240468
1048.309138,0.25266267001893267
1048.369403,0.25738043417896544
1048.429668,0.2564298861707351
1048.489933,0.2550233931980036
1048.550198,0.2587999265927858
1048.610463,0.2640808427960805
1048.670728,0.2646359952720335
1048.730993,0.26166244074954237
1048.791258,0.26166244074954237
1048.851523,0.26166244074954237
1048.911788,0.25836034047164796
1048.972053,0.25836034047164796
1049.032318,0.2640808427960805
1049.092583,0.26753630559633385
1049.152848,0.26318449258940907
1049.213113,0.2612179924883281
1049.273378,0.27152528858127783
1049.333643,0.2854466878206563
1049.393908,0.2880849145834487
1049.454173,0.2817598969418586
1049.514438,0.27915167692210985
1049.574703,0.28128131202949214
1049.634967,0.2817598969418586
1049.695232,0.27915167692210985
1049.755497,0.2786775222170338
1049.815762,0.27915167692210985
1049.876027,0.28021447132488353
1049.936292,0.28484787874582385
1049.996557,0.2928777478112949
1050.056822,0.29620603577286325
1050.117087,0.29077660123168547
1050.177352,0.28750932054018974
1050.237617,0.2917669242710291
1050.297882,0.29671001429404525
1050.358147,0.29449301333262756
1050.418412,0.2917669242710291
1050.478677,0.29449301333262756
1050.538942,0.29558465577509496
1050.599207,0.28909497836500186
1050.659472,0.2854466878206563
1050.719737,0.2934640894531121
1050.780002,0.302764501027462
1050.840267,0.30110386720101273
1050.900532,0.29449301333262756
1050.960797,0.29671001429404525
1051.021062,0.30504377136486355
1051.081327,0.3089425319887078
1051.141592,0.30841777585342084
1051.201857,0.3112994401382165
1051.262122,0.31654179259546933
1051.322387,0.3188291179923483
1051.382652,0.3205875092847512
1051.442917,0.32478235432095376
1051.503182,0.3260188751690383
1051.563447,0.3193715884621897
1051.623712,0.31245338154187013
1051.683977,0.3159093416720188
1051.744242,0.32478235432095376
1051.804507,0.32903208834805003
1051.864772,0.326573578621169
1051.925036,0.3260188751690383
1051.985301,0.32903208834805003
1052.045566,0.3308467505806451
1052.105831,0.3301857183320765
1052.166096,0.3308467505806451
1052.226361,0.3326714209526742
1052.286626,0.33635100720512223
1052.346891,0.34017332903226044
1052.407156,0.344486629707504
1052.467421,0.3465251084217016
1052.527686,0.3457981692472993
1052.587951,0.3465251084217016
1052.648216,0.3516566519545296
1052.708481,0.3561511712217771
1052.768746,0.3574713714195355
1052.829011,0.3568641863416689
1052.889276,0.35554622857763796
1052.949541,0.3522549766947849
1053.009806,0.34902909272864
1053.070071,0.35032289242516507
1053.130336,0.35554622857763796
1053.190601,0.35822285007593735
1053.250866,0.3561511712217771
1053.311131,0.3541977167043111
1053.371396,0.3568641863416689
1053.431661,0.3614252630407402
1053.491926,0.36615446466811247
1053.552191,0.37032288193741203
1053.612456,0.37235782197362555
1053.672721,0.37235782197362555
1053.732986,0.37299509856539803
1053.793251,0.3750447225459935
1053.853516,0.37646130973903347
1053.913781,0.37299509856539803
1053.974046,0.3689293930495211
1054.034311,0.3695608020124405
1054.094576,0.3750447225459935
1054.15484,0.37995973211315504
1054.215105,0.38414699506310446
1054.27537,0.3885163597587135
1054.335635,0.3885163597587135
1054.3959,0.38349066502366147
1054.456165,0.38139488386446757
1054.51643,0.39065127373178676
1054.576695,0.4030196334435257
1054.63696,0.4045418851030188
1054.697225,0.394956360472822
1054.75749,0.3885163597587135
1054.817755,0.39065127373178676
1054.87802,0.3979416072156678
1054.938285,0.4045418851030188
1054.99855,0.4067648600215942
1055.058815,0.405372046592277
1055.11908,0.4016396441354305
1055.179345,0.4038466711160638
1055.23961,0.41280085235642283
1055.299875,0.4205045412433427
1055.36014,0.41820647879940054
1055.420405,0.4090000502821913
1055.48067,0.4030196334435257
1055.540935,0.4030196334435257
1055.6012,0.40759958328365503
1055.661465,0.41280085235642283
1055.72173,0.4174919568110647
1055.781995,0.4174919568110647
1055.84226,0.4136479620945703
1055.902525,0.41280085235642283
1055.96279,0.41820647879940054
1056.023055,0.4236871287613419
1056.08332,0.4260153076106589
1056.143585,0.4283562799020856
1056.20385,0.4299742309988195
1056.264115,0.4283562799020856
1056.32438,0.42528744393544915
1056.384645,0.4267444169975332
1056.444909,0.4307101159361321
1056.505174,0.4299742309988195
1056.565439,0.427624416584926
1056.625704,0.433076886399613
1056.685969,0.44450232208659035
1056.746234,0.44450232208659035
1056.806499,0.43233695774317304
1056.866764,0.427624416584926
1056.927029,0.4380027894581751
1056.987294,0.45187033941651267
1057.047559,0.4535771058292931
1057.107824,0.44940086250319783
1057.168089,0.44940086250319783
1057.228354,0.44940086250319783
1057.288619,0.44770981088675293
1057.348884,0.4510983014167266
1057.409149,0.4577921586232243
1057.469414,0.45857565291116825
1057.529679,0.4510983014167266
1057.589944,0.44863304370049195
1057.650209,0.4577921586232243
