nu,[0]Perfluorobut-1-ene-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1009.257435,1.0
1009.3177,1.0
1009.377965,1.0
1009.43823,1.0
1009.498495,1.0
1009.55876,1.0
1009.619025,1.0
1009.67929,1.0
1009.739555,1.0
1009.79982,1.0
1009.860085,1.0
1009.92035,1.0
1009.980615,1.0
1010.04088,1.0
1010.101145,1.0
1010.16141,1.0
1010.221675,1.0
1010.28194,1.0
1010.342205,1.0
1010.40247,1.0
1010.462735,1.0
1010.523,1.0
1010.583265,1.0
1010.64353,1.0
1010.703795,1.0
1010.76406,1.0
1010.824325,1.0
1010.88459,1.0
1010.944854,1.0
1011.005119,1.0
1011.065384,1.0
1011.125649,1.0
1011.185914,1.0
1011.246179,1.0
1011.306444,1.0
1011.366709,1.0
1011.426974,1.0
1011.487239,1.0
1011.547504,1.0
1011.607769,1.0
1011.668034,1.0
1011.728299,1.0
1011.788564,1.0
1011.848829,1.0
1011.909094,1.0
1011.969359,1.0
1012.029624,1.0
1012.089889,1.0
1012.150154,1.0
1012.210419,1.0
1012.270684,1.0
1012.330949,1.0
1012.391214,1.0
1012.451479,1.0
1012.511744,1.0
1012.572009,1.0
1012.632274,1.0
1012.692539,1.0
1012.752804,1.0
1012.813069,1.0
1012.873334,1.0
1012.933599,1.0
1012.993864,1.0
1013.054129,1.0
1013.114394,1.0
1013.174658,1.0
1013.234923,1.0
1013.295188,1.0
1013.355453,1.0
1013.415718,1.0
1013.475983,1.0
1013.536248,1.0
1013.596513,1.0
1013.656778,1.0
1013.717043,1.0
1013.777308,1.0
1013.837573,1.0
1013.897838,1.0
1013.958103,1.0
1014.018368,1.0
1014.078633,1.0
1014.138898,1.0
1014.199163,1.0
1014.259428,1.0
1014.319693,1.0
1014.379958,1.0
1014.440223,1.0
1014.500488,1.0
1014.560753,1.0
1014.621018,1.0
1014.681283,1.0
1014.741548,1.0
1014.801813,1.0
1014.862078,1.0
1014.922343,1.0
1014.982608,1.0
1015.042873,1.0
1015.103138,1.0
1015.163403,1.0
1015.223668,1.0
1015.283933,1.0
1015.344198,1.0
1015.404463,1.0
1015.464727,1.0
1015.524992,1.0
1015.585257,1.0
1015.645522,1.0
1015.705787,1.0
1015.766052,1.0
1015.826317,1.0
1015.886582,1.0
1015.946847,1.0
1016.007112,1.0
1016.067377,1.0
1016.127642,1.0
1016.187907,1.0
1016.248172,1.0
1016.308437,1.0
1016.368702,1.0
1016.428967,1.0
1016.489232,1.0
1016.549497,1.0
1016.609762,1.0
1016.670027,1.0
1016.730292,1.0
1016.790557,1.0
1016.850822,1.0
1016.911087,1.0
1016.971352,1.0
1017.031617,1.0
1017.091882,1.0
1017.152147,1.0
1017.212412,1.0
1017.272677,1.0
1017.332942,1.0
1017.393207,1.0
1017.453472,1.0
1017.513737,1.0
1017.574002,1.0
1017.634267,1.0
1017.694532,1.0
1017.754796,1.0
1017.815061,1.0
1017.875326,1.0
1017.935591,1.0
1017.995856,1.0
1018.056121,1.0
1018.116386,1.0
1018.176651,1.0
1018.236916,1.0
1018.297181,1.0
1018.357446,1.0
1018.417711,1.0
1018.477976,1.0
1018.538241,1.0
1018.598506,1.0
1018.658771,1.0
1018.719036,1.0
1018.779301,1.0
1018.839566,1.0
1018.899831,1.0
1018.960096,1.0
1019.020361,1.0
1019.080626,1.0
1019.140891,1.0
1019.201156,1.0
1019.261421,1.0
1019.321686,1.0
1019.381951,1.0
1019.442216,1.0
1019.502481,1.0
1019.562746,1.0
1019.623011,1.0
1019.683276,1.0
1019.743541,1.0
1019.803806,1.0
1019.864071,1.0
1019.924336,1.0
1019.984601,1.0
1020.044865,1.0
1020.10513,1.0
1020.165395,1.0
1020.22566,1.0
1020.285925,1.0
1020.34619,1.0
1020.406455,1.0
1020.46672,1.0
1020.526985,1.0
1020.58725,1.0
1020.647515,1.0
1020.70778,1.0
1020.768045,1.0
1020.82831,1.0
1020.888575,1.0
1020.94884,1.0
1021.009105,1.0
1021.06937,1.0
1021.129635,1.0
1021.1899,1.0
1021.250165,1.0
1021.31043,1.0
1021.370695,1.0
1021.43096,1.0
1021.491225,1.0
1021.55149,1.0
1021.611755,1.0
1021.67202,1.0
1021.732285,1.0
1021.79255,1.0
1021.852815,1.0
1021.91308,1.0
1021.973345,1.0
1022.03361,1.0
1022.093875,1.0
1022.15414,1.0
1022.214405,1.0
1022.27467,1.0
1022.334934,1.0
1022.395199,1.0
1022.455464,1.0
1022.515729,1.0
1022.575994,1.0
1022.636259,1.0
1022.696524,1.0
1022.756789,1.0
1022.817054,1.0
1022.877319,1.0
1022.937584,1.0
1022.997849,1.0
1023.058114,1.0
1023.118379,1.0
1023.178644,1.0
1023.238909,1.0
1023.299174,1.0
1023.359439,1.0
1023.419704,1.0
1023.479969,1.0
1023.540234,1.0
1023.600499,1.0
1023.660764,1.0
1023.721029,1.0
1023.781294,1.0
1023.841559,1.0
1023.901824,1.0
1023.962089,1.0
1024.022354,1.0
1024.082619,1.0
1024.142884,1.0
1024.203149,1.0
1024.263414,1.0
1024.323679,1.0
1024.383944,1.0
1024.444209,1.0
1024.504474,1.0
1024.564738,1.0
1024.625003,1.0
1024.685268,1.0
1024.745533,1.0
1024.805798,1.0
1024.866063,1.0
1024.926328,1.0
1024.986593,1.0
1025.046858,1.0
1025.107123,1.0
1025.167388,1.0
1025.227653,1.0
1025.287918,1.0
1025.348183,1.0
1025.408448,1.0
1025.468713,1.0
1025.528978,1.0
1025.589243,1.0
1025.649508,1.0
1025.709773,1.0
1025.770038,1.0
1025.830303,1.0
1025.890568,1.0
1025.950833,1.0
1026.011098,1.0
1026.071363,1.0
1026.131628,1.0
1026.191893,1.0
1026.252158,1.0
1026.312423,1.0
1026.372688,1.0
1026.432953,1.0
1026.493218,1.0
1026.553483,1.0
1026.613748,1.0
1026.674013,1.0
1026.734278,1.0
1026.794543,1.0
1026.854807,1.0
1026.915072,1.0
1026.975337,1.0
1027.035602,1.0
1027.095867,1.0
1027.156132,1.0
1027.216397,1.0
1027.276662,1.0
1027.336927,1.0
1027.397192,1.0
1027.457457,1.0
1027.517722,1.0
1027.577987,1.0
1027.638252,1.0
1027.698517,1.0
1027.758782,1.0
1027.819047,1.0
1027.879312,1.0
1027.939577,1.0
1027.999842,1.0
1028.060107,1.0
1028.120372,1.0
1028.180637,1.0
1028.240902,1.0
1028.301167,1.0
1028.361432,1.0
1028.421697,1.0
1028.481962,1.0
1028.542227,1.0
1028.602492,1.0
1028.662757,1.0
1028.723022,1.0
1028.783287,1.0
1028.843552,1.0
1028.903817,1.0
1028.964082,1.0
1029.024347,1.0
1029.084612,1.0
1029.144876,1.0
1029.205141,1.0
1029.265406,1.0
1029.325671,1.0
1029.385936,1.0
1029.446201,1.0
1029.506466,1.0
1029.566731,1.0
1029.626996,1.0
1029.687261,1.0
1029.747526,1.0
1029.807791,1.0
1029.868056,1.0
1029.928321,1.0
1029.988586,1.0
1030.048851,1.0
1030.109116,1.0
1030.169381,1.0
1030.229646,1.0
1030.289911,1.0
1030.350176,1.0
1030.410441,1.0
1030.470706,1.0
1030.530971,1.0
1030.591236,1.0
1030.651501,1.0
1030.711766,1.0
1030.772031,1.0
1030.832296,1.0
1030.892561,1.0
1030.952826,1.0
1031.013091,1.0
1031.073356,1.0
1031.133621,1.0
1031.193886,1.0
1031.254151,1.0
1031.314416,1.0
1031.374681,1.0
1031.434945,1.0
1031.49521,1.0
1031.555475,1.0
1031.61574,1.0
1031.676005,1.0
1031.73627,1.0
1031.796535,1.0
1031.8568,1.0
1031.917065,1.0
1031.97733,1.0
1032.037595,1.0
1032.09786,1.0
1032.158125,1.0
1032.21839,1.0
1032.278655,1.0
1032.33892,1.0
1032.399185,1.0
1032.45945,1.0
1032.519715,1.0
1032.57998,1.0
1032.640245,1.0
1032.70051,1.0
1032.760775,1.0
1032.82104,1.0
1032.881305,1.0
1032.94157,1.0
1033.001835,1.0
1033.0621,1.0
1033.122365,1.0
1033.18263,1.0
1033.242895,1.0
1033.30316,1.0
1033.363425,1.0
1033.42369,1.0
1033.483955,1.0
1033.54422,1.0
1033.604485,1.0
1033.664749,1.0
1033.725014,1.0
1033.785279,1.0
1033.845544,1.0
1033.905809,1.0
1033.966074,1.0
1034.026339,1.0
1034.086604,1.0
1034.146869,1.0
1034.207134,1.0
1034.267399,1.0
1034.327664,1.0
1034.387929,1.0
1034.448194,1.0
1034.508459,1.0
1034.568724,1.0
1034.628989,1.0
1034.689254,1.0
1034.749519,1.0
1034.809784,1.0
1034.870049,1.0
1034.930314,1.0
1034.990579,1.0
1035.050844,1.0
1035.111109,1.0
1035.171374,1.0
1035.231639,1.0
1035.291904,1.0
1035.352169,1.0
1035.412434,1.0
1035.472699,1.0
1035.532964,1.0
1035.593229,1.0
1035.653494,1.0
1035.713759,1.0
1035.774024,1.0
1035.834289,1.0
1035.894554,1.0
1035.954818,1.0
1036.015083,1.0
1036.075348,1.0
1036.135613,1.0
1036.195878,1.0
1036.256143,1.0
1036.316408,1.0
1036.376673,1.0
1036.436938,1.0
1036.497203,1.0
1036.557468,1.0
1036.617733,1.0
1036.677998,1.0
1036.738263,1.0
1036.798528,1.0
1036.858793,1.0
1036.919058,1.0
1036.979323,1.0
1037.039588,1.0
1037.099853,1.0
1037.160118,1.0
1037.220383,1.0
1037.280648,1.0
1037.340913,1.0
1037.401178,1.0
1037.461443,1.0
1037.521708,1.0
1037.581973,1.0
1037.642238,1.0
1037.702503,1.0
1037.762768,1.0
1037.823033,1.0
1037.883298,1.0
1037.943563,1.0
1038.003828,1.0
1038.064093,1.0
1038.124358,1.0
1038.184623,1.0
1038.244887,1.0
1038.305152,1.0
1038.365417,1.0
1038.425682,1.0
1038.485947,1.0
1038.546212,1.0
1038.606477,1.0
1038.666742,1.0
1038.727007,1.0
1038.787272,1.0
1038.847537,1.0
1038.907802,1.0
1038.968067,1.0
1039.028332,1.0
1039.088597,1.0
1039.148862,1.0
1039.209127,1.0
1039.269392,1.0
1039.329657,1.0
1039.389922,1.0
1039.450187,1.0
1039.510452,1.0
1039.570717,1.0
1039.630982,1.0
1039.691247,1.0
1039.751512,1.0
1039.811777,1.0
1039.872042,1.0
1039.932307,1.0
1039.992572,1.0
1040.052837,1.0
1040.113102,1.0
1040.173367,1.0
1040.233632,1.0
1040.293897,1.0
1040.354162,1.0
1040.414427,1.0
1040.474692,1.0
1040.534956,1.0
1040.595221,1.0
1040.655486,1.0
1040.715751,1.0
1040.776016,1.0
1040.836281,1.0
1040.896546,1.0
1040.956811,1.0
1041.017076,1.0
1041.077341,1.0
1041.137606,1.0
1041.197871,1.0
1041.258136,1.0
1041.318401,1.0
1041.378666,1.0
1041.438931,1.0
1041.499196,1.0
1041.559461,1.0
1041.619726,1.0
1041.679991,1.0
1041.740256,1.0
1041.800521,1.0
1041.860786,1.0
1041.921051,1.0
1041.981316,1.0
1042.041581,1.0
1042.101846,1.0
1042.162111,1.0
1042.222376,1.0
1042.282641,1.0
1042.342906,1.0
1042.403171,1.0
1042.463436,1.0
1042.523701,1.0
1042.583966,1.0
1042.644231,1.0
1042.704496,1.0
1042.764761,1.0
1042.825025,1.0
1042.88529,1.0
1042.945555,1.0
1043.00582,1.0
1043.066085,1.0
1043.12635,1.0
1043.186615,1.0
1043.24688,1.0
1043.307145,1.0
1043.36741,1.0
1043.427675,1.0
1043.48794,1.0
1043.548205,1.0
1043.60847,1.0
1043.668735,1.0
1043.729,1.0
1043.789265,1.0
1043.84953,1.0
1043.909795,1.0
1043.97006,1.0
1044.030325,1.0
1044.09059,1.0
1044.150855,1.0
1044.21112,1.0
1044.271385,1.0
1044.33165,1.0
1044.391915,1.0
1044.45218,1.0
1044.512445,1.0
1044.57271,1.0
1044.632975,1.0
1044.69324,1.0
1044.753505,1.0
1044.81377,1.0
1044.874035,1.0
1044.9343,1.0
1044.994565,1.0
1045.054829,1.0
1045.115094,1.0
1045.175359,1.0
1045.235624,1.0
1045.295889,1.0
1045.356154,1.0
1045.416419,1.0
1045.476684,1.0
1045.536949,1.0
1045.597214,1.0
1045.657479,1.0
1045.717744,1.0
1045.778009,1.0
1045.838274,1.0
1045.898539,1.0
1045.958804,1.0
1046.019069,1.0
1046.079334,1.0
1046.139599,1.0
1046.199864,1.0
1046.260129,1.0
1046.320394,1.0
1046.380659,1.0
1046.440924,1.0
1046.501189,1.0
1046.561454,1.0
1046.621719,1.0
1046.681984,1.0
1046.742249,1.0
1046.802514,1.0
1046.862779,1.0
1046.923044,1.0
1046.983309,1.0
1047.043574,1.0
1047.103839,1.0
1047.164104,1.0
1047.224369,1.0
1047.284634,1.0
1047.344898,1.0
1047.405163,1.0
1047.465428,1.0
1047.525693,1.0
1047.585958,1.0
1047.646223,1.0
1047.706488,1.0
1047.766753,1.0
1047.827018,1.0
1047.887283,1.0
1047.947548,1.0
1048.007813,1.0
1048.068078,1.0
1048.128343,1.0
1048.188608,1.0
1048.248873,1.0
1048.309138,1.0
1048.369403,1.0
1048.429668,1.0
1048.489933,1.0
1048.550198,1.0
1048.610463,1.0
1048.670728,1.0
1048.730993,1.0
1048.791258,1.0
1048.851523,1.0
1048.911788,1.0
1048.972053,1.0
1049.032318,1.0
1049.092583,1.0
1049.152848,1.0
1049.213113,1.0
1049.273378,1.0
1049.333643,1.0
1049.393908,1.0
1049.454173,1.0
1049.514438,1.0
1049.574703,1.0
1049.634967,1.0
1049.695232,1.0
1049.755497,1.0
1049.815762,1.0
1049.876027,1.0
1049.936292,1.0
1049.996557,1.0
1050.056822,1.0
1050.117087,1.0
1050.177352,1.0
1050.237617,1.0
1050.297882,1.0
1050.358147,1.0
1050.418412,1.0
1050.478677,1.0
1050.538942,1.0
1050.599207,1.0
1050.659472,1.0
1050.719737,1.0
1050.780002,1.0
1050.840267,1.0
1050.900532,1.0
1050.960797,1.0
1051.021062,1.0
1051.081327,1.0
1051.141592,1.0
1051.201857,1.0
1051.262122,1.0
1051.322387,1.0
1051.382652,1.0
1051.442917,1.0
1051.503182,1.0
1051.563447,1.0
1051.623712,1.0
1051.683977,1.0
1051.744242,1.0
1051.804507,1.0
1051.864772,1.0
1051.925036,1.0
1051.985301,1.0
1052.045566,1.0
1052.105831,1.0
1052.166096,1.0
1052.226361,1.0
1052.286626,1.0
1052.346891,1.0
1052.407156,1.0
1052.467421,1.0
1052.527686,1.0
1052.587951,1.0
1052.648216,1.0
1052.708481,1.0
1052.768746,1.0
1052.829011,1.0
1052.889276,1.0
1052.949541,1.0
1053.009806,1.0
1053.070071,1.0
1053.130336,1.0
1053.190601,1.0
1053.250866,1.0
1053.311131,1.0
1053.371396,1.0
1053.431661,1.0
1053.491926,1.0
1053.552191,1.0
1053.612456,1.0
1053.672721,1.0
1053.732986,1.0
1053.793251,1.0
1053.853516,1.0
1053.913781,1.0
1053.974046,1.0
1054.034311,1.0
1054.094576,1.0
1054.15484,1.0
1054.215105,1.0
1054.27537,1.0
1054.335635,1.0
1054.3959,1.0
1054.456165,1.0
1054.51643,1.0
1054.576695,1.0
1054.63696,1.0
1054.697225,1.0
1054.75749,1.0
1054.817755,1.0
1054.87802,1.0
1054.938285,1.0
1054.99855,1.0
1055.058815,1.0
1055.11908,1.0
1055.179345,1.0
1055.23961,1.0
1055.299875,1.0
1055.36014,1.0
1055.420405,1.0
1055.48067,1.0
1055.540935,1.0
1055.6012,1.0
1055.661465,1.0
1055.72173,1.0
1055.781995,1.0
1055.84226,1.0
1055.902525,1.0
1055.96279,1.0
1056.023055,1.0
1056.08332,1.0
1056.143585,1.0
1056.20385,1.0
1056.264115,1.0
1056.32438,1.0
1056.384645,1.0
1056.444909,1.0
1056.505174,1.0
1056.565439,1.0
1056.625704,1.0
1056.685969,1.0
1056.746234,1.0
1056.806499,1.0
1056.866764,1.0
1056.927029,1.0
1056.987294,1.0
1057.047559,1.0
1057.107824,1.0
1057.168089,1.0
1057.228354,1.0
1057.288619,1.0
1057.348884,1.0
1057.409149,1.0
1057.469414,1.0
1057.529679,1.0
1057.589944,1.0
1057.650209,1.0
1057.710474,1.0
1057.770739,1.0
1057.831004,1.0
1057.891269,1.0
1057.951534,1.0
1058.011799,1.0
1058.072064,1.0
1058.132329,1.0
1058.192594,1.0
1058.252859,1.0
1058.313124,1.0
1058.373389,1.0
1058.433654,1.0
1058.493919,1.0
1058.554184,1.0
1058.614449,1.0
1058.674714,1.0
1058.734978,1.0
1058.795243,1.0
1058.855508,1.0
1058.915773,1.0
1058.976038,1.0
1059.036303,1.0
1059.096568,1.0
1059.156833,1.0
1059.217098,1.0
1059.277363,1.0
1059.337628,1.0
1059.397893,1.0
1059.458158,1.0
1059.518423,1.0
1059.578688,1.0
1059.638953,1.0
1059.699218,1.0
1059.759483,1.0
1059.819748,1.0
1059.880013,1.0
1059.940278,1.0
1060.000543,1.0
1060.060808,1.0
1060.121073,1.0
1060.181338,1.0
1060.241603,1.0
1060.301868,1.0
1060.362133,1.0
1060.422398,1.0
1060.482663,1.0
1060.542928,1.0
1060.603193,1.0
1060.663458,1.0
1060.723723,1.0
1060.783988,1.0
1060.844253,1.0
1060.904518,1.0
1060.964783,1.0
1061.025047,1.0
1061.085312,1.0
1061.145577,1.0
1061.205842,1.0
1061.266107,1.0
1061.326372,1.0
1061.386637,1.0
1061.446902,1.0
1061.507167,1.0
1061.567432,1.0
1061.627697,1.0
1061.687962,1.0
1061.748227,1.0
1061.808492,1.0
1061.868757,1.0
1061.929022,1.0
1061.989287,1.0
1062.049552,1.0
1062.109817,1.0
1062.170082,1.0
1062.230347,1.0
1062.290612,1.0
1062.350877,1.0
1062.411142,1.0
1062.471407,1.0
1062.531672,1.0
1062.591937,1.0
1062.652202,1.0
1062.712467,1.0
1062.772732,1.0
1062.832997,1.0
1062.893262,1.0
1062.953527,1.0
1063.013792,1.0
1063.074057,1.0
1063.134322,1.0
1063.194587,1.0
1063.254852,1.0
1063.315116,1.0
1063.375381,1.0
1063.435646,1.0
1063.495911,1.0
1063.556176,1.0
1063.616441,1.0
1063.676706,1.0
1063.736971,1.0
1063.797236,1.0
1063.857501,1.0
1063.917766,1.0
1063.978031,1.0
1064.038296,1.0
1064.098561,1.0
1064.158826,1.0
1064.219091,1.0
1064.279356,1.0
1064.339621,1.0
1064.399886,1.0
1064.460151,1.0
1064.520416,1.0
1064.580681,1.0
1064.640946,1.0
1064.701211,1.0
1064.761476,1.0
1064.821741,1.0
1064.882006,1.0
1064.942271,1.0
1065.002536,0.9691498840023008
1065.062801,0.9668151113498319
1065.123066,0.9644734251468777
1065.183331,0.9644734251468777
1065.243596,0.9668151113498319
1065.303861,0.9691498840023008
1065.364126,0.9668151113498319
1065.424391,0.959859844971395
1065.484656,0.959859844971395
1065.54492,0.9668151113498319
1065.605185,0.9761832051399714
1065.66545,0.9738324623914856
1065.725715,0.9691498840023008
1065.78598,0.9714864089700184
1065.846245,0.9785406009071705
1065.90651,0.9785406009071705
1065.966775,0.9691498840023008
1066.02704,0.9621633887140286
1066.087305,0.9621633887140286
1066.14757,0.9668151113498319
1066.207835,0.9691498840023008
1066.2681,0.9668151113498319
1066.328365,0.9621633887140286
1066.38863,0.9621633887140286
1066.448895,0.9621633887140286
1066.50916,0.9621633887140286
1066.569425,0.9621633887140286
1066.62969,0.9621633887140286
1066.689955,0.959859844971395
1066.75022,0.9621633887140286
1066.810485,0.9668151113498319
1066.87075,0.9714864089700184
1066.931015,0.9691498840023008
1066.99128,0.9644734251468777
1067.051545,0.9621633887140286
1067.11181,0.959859844971395
1067.172075,0.9621633887140286
1067.23234,0.9644734251468777
1067.292605,0.9668151113498319
1067.35287,0.9621633887140286
1067.413135,0.9575283021336983
1067.4734,0.9575283021336983
1067.533665,0.959859844971395
1067.59393,0.9575283021336983
1067.654195,0.9529469911618352
1067.71446,0.9552349001531553
1067.774725,0.9621633887140286
1067.834989,0.9644734251468777
1067.895254,0.959859844971395
1067.955519,0.959859844971395
1068.015784,0.9621633887140286
1068.076049,0.9621633887140286
1068.136314,0.9575283021336983
1068.196579,0.959859844971395
1068.256844,0.9668151113498319
1068.317109,0.9691498840023008
1068.377374,0.959859844971395
